File1,,,File2,,,,,,,,,,,,,
Lat,Lon,Time,Lat,Lon,Time,,,dLat,dLng,a,c,dist,Time,,,
52.24093102,6.859357702,20:09:00,52.240844,6.859528,20:09:01,,-1.157407407,-1.52E-06,2.97E-06,1.40E-12,2.37E-06,15.10241284,-00:00:01,-00:00:01,-1.00,
52.24091752,6.859410256,20:09:01,52.240831,6.859576,20:09:02,,-1.157407407,-1.51E-06,2.89E-06,1.35E-12,2.33E-06,14.82988081,-00:00:01,-00:00:01,-1.00,
52.24090344,6.859466834,20:09:02,52.240821,6.859623,20:09:03,,-1.157407407,-1.44E-06,2.73E-06,1.21E-12,2.20E-06,14.03937476,-00:00:01,-00:00:01,-1.00,
52.24088995,6.859516287,20:09:03,52.240809,6.859672,20:09:04,,-1.157407407,-1.41E-06,2.72E-06,1.19E-12,2.18E-06,13.90786939,-00:00:01,-00:00:01,-1.00,
52.24087553,6.859565657,20:09:04,52.240796,6.859723,20:09:05,,-1.157407407,-1.39E-06,2.75E-06,1.19E-12,2.18E-06,13.89187316,-00:00:01,-00:00:01,-1.00,
52.24086002,6.859620139,20:09:05,52.240783,6.859775,20:09:06,,-1.157407407,-1.34E-06,2.70E-06,1.14E-12,2.13E-06,13.58452298,-00:00:01,-00:00:01,-1.00,
52.24084427,6.859672358,20:09:06,52.240774,6.859824,20:09:07,,-1.157407407,-1.23E-06,2.65E-06,1.03E-12,2.03E-06,12.94826044,-00:00:01,-00:00:01,-1.00,
52.24082926,6.859723907,20:09:07,52.240763,6.859873,20:09:08,,-1.157407407,-1.16E-06,2.60E-06,9.69E-13,1.97E-06,12.54374304,-00:00:01,-00:00:01,-1.00,
52.24081392,6.859778054,20:09:08,52.240751,6.859926,20:09:09,,-1.157407407,-1.10E-06,2.58E-06,9.27E-13,1.93E-06,12.2650982,-00:00:01,-00:00:01,-1.00,
52.24079674,6.859834464,20:09:09,52.240736,6.859975,20:09:10,,-1.157407407,-1.06E-06,2.45E-06,8.45E-13,1.84E-06,11.71256317,-00:00:01,-00:00:01,-1.00,
52.24078325,6.85988836,20:09:10,52.240721,6.860024,20:09:11,,-1.157407407,-1.09E-06,2.37E-06,8.20E-13,1.81E-06,11.54142887,-00:00:01,-00:00:01,-1.00,
52.24076824,6.859944519,20:09:11,52.240709,6.860074,20:09:12,,-1.157407407,-1.03E-06,2.26E-06,7.46E-13,1.73E-06,11.00557884,-00:00:01,-00:00:01,-1.00,
52.24075383,6.859997241,20:09:12,52.240698,6.860125,20:09:13,,-1.157407407,-9.74E-07,2.23E-06,7.03E-13,1.68E-06,10.68679502,-00:00:01,-00:00:01,-1.00,
52.24073933,6.860047868,20:09:13,52.240684,6.860174,20:09:14,,-1.157407407,-9.66E-07,2.20E-06,6.87E-13,1.66E-06,10.56431535,-00:00:01,-00:00:01,-1.00,
52.24072767,6.860098997,20:09:14,52.240672,6.860221,20:09:15,,-1.157407407,-9.72E-07,2.13E-06,6.61E-13,1.63E-06,10.36017633,-00:00:01,-00:00:01,-1.00,
52.24071686,6.860149037,20:09:15,52.24066,6.860269,20:09:16,,-1.157407407,-9.92E-07,2.09E-06,6.57E-13,1.62E-06,10.32942177,-00:00:01,-00:00:01,-1.00,
52.24070504,6.860198407,20:09:16,52.240645,6.860322,20:09:17,,-1.157407407,-1.05E-06,2.16E-06,7.11E-13,1.69E-06,10.74222012,-00:00:01,-00:00:01,-1.00,
52.24069406,6.860249117,20:09:17,52.240633,6.860376,20:09:18,,-1.157407407,-1.07E-06,2.21E-06,7.44E-13,1.72E-06,10.9882751,-00:00:01,-00:00:01,-1.00,
52.24068082,6.86030536,20:09:18,52.240621,6.860428,20:09:19,,-1.157407407,-1.04E-06,2.14E-06,7.02E-13,1.68E-06,10.67594522,-00:00:01,-00:00:01,-1.00,
52.24066875,6.860357914,20:09:19,52.24061,6.860481,20:09:20,,-1.157407407,-1.03E-06,2.15E-06,6.95E-13,1.67E-06,10.62613671,-00:00:01,-00:00:01,-1.00,
52.24065844,6.860405104,20:09:20,52.240598,6.860529,20:09:21,,-1.157407407,-1.05E-06,2.16E-06,7.17E-13,1.69E-06,10.78578261,-00:00:01,-00:00:01,-1.00,
52.24065014,6.86044978,20:09:21,52.240589,6.860575,20:09:22,,-1.157407407,-1.07E-06,2.19E-06,7.32E-13,1.71E-06,10.90495274,-00:00:01,-00:00:01,-1.00,
52.24064025,6.860494288,20:09:22,52.240579,6.860623,20:09:23,,-1.157407407,-1.07E-06,2.25E-06,7.59E-13,1.74E-06,11.09931163,-00:00:01,-00:00:01,-1.00,
52.24063011,6.860540221,20:09:23,52.240568,6.860669,20:09:24,,-1.157407407,-1.08E-06,2.25E-06,7.67E-13,1.75E-06,11.16169605,-00:00:01,-00:00:01,-1.00,
52.24062265,6.860585399,20:09:24,52.240555,6.860713,20:09:25,,-1.157407407,-1.18E-06,2.23E-06,8.13E-13,1.80E-06,11.49221872,-00:00:01,-00:00:01,-1.00,
52.24061267,6.860628398,20:09:25,52.240544,6.860755,20:09:26,,-1.157407407,-1.20E-06,2.21E-06,8.17E-13,1.81E-06,11.51616929,-00:00:01,-00:00:01,-1.00,
52.24060446,6.860669302,20:09:26,52.240534,6.860799,20:09:27,,-1.157407407,-1.23E-06,2.26E-06,8.58E-13,1.85E-06,11.80565306,-00:00:01,-00:00:01,-1.00,
52.24059725,6.860713726,20:09:27,52.240526,6.860846,20:09:28,,-1.157407407,-1.24E-06,2.31E-06,8.86E-13,1.88E-06,11.99537589,-00:00:01,-00:00:01,-1.00,
52.2405877,6.860758485,20:09:28,52.240517,6.860888,20:09:29,,-1.157407407,-1.23E-06,2.26E-06,8.60E-13,1.85E-06,11.81377451,-00:00:01,-00:00:01,-1.00,
52.24057672,6.860801736,20:09:29,52.240508,6.860931,20:09:30,,-1.157407407,-1.20E-06,2.26E-06,8.37E-13,1.83E-06,11.65551831,-00:00:01,-00:00:01,-1.00,
52.24056465,6.860847082,20:09:30,52.240502,6.860974,20:09:31,,-1.157407407,-1.09E-06,2.22E-06,7.59E-13,1.74E-06,11.09981074,-00:00:01,-00:00:01,-1.00,
52.24055526,6.86089268,20:09:31,52.240493,6.861018,20:09:32,,-1.157407407,-1.09E-06,2.19E-06,7.44E-13,1.72E-06,10.98812038,-00:00:01,-00:00:01,-1.00,
52.24054486,6.860938445,20:09:32,52.240489,6.861066,20:09:33,,-1.157407407,-9.75E-07,2.23E-06,7.02E-13,1.68E-06,10.6780619,-00:00:01,-00:00:01,-1.00,
52.24053472,6.860986138,20:09:33,52.240484,6.86111,20:09:34,,-1.157407407,-8.85E-07,2.16E-06,6.34E-13,1.59E-06,10.14591622,-00:00:01,-00:00:01,-1.00,
52.24052433,6.861031651,20:09:34,52.240477,6.861153,20:09:35,,-1.157407407,-8.26E-07,2.12E-06,5.91E-13,1.54E-06,9.796311222,-00:00:01,-00:00:01,-1.00,
52.24050689,6.861074064,20:09:35,52.240469,6.8612,20:09:36,,-1.157407407,-6.61E-07,2.20E-06,5.62E-13,1.50E-06,9.55436782,-00:00:01,-00:00:01,-1.00,
52.24049332,6.861118739,20:09:36,52.240457,6.861245,20:09:37,,-1.157407407,-6.34E-07,2.20E-06,5.56E-13,1.49E-06,9.49825278,-00:00:01,-00:00:01,-1.00,
52.24048351,6.861163918,20:09:37,52.240446,6.861291,20:09:38,,-1.157407407,-6.55E-07,2.22E-06,5.68E-13,1.51E-06,9.605775558,-00:00:01,-00:00:01,-1.00,
52.24047353,6.861208929,20:09:38,52.240437,6.861337,20:09:39,,-1.157407407,-6.38E-07,2.24E-06,5.70E-13,1.51E-06,9.620238305,-00:00:01,-00:00:01,-1.00,
52.24046356,6.861254275,20:09:39,52.240427,6.861384,20:09:40,,-1.157407407,-6.38E-07,2.26E-06,5.82E-13,1.53E-06,9.723623987,-00:00:01,-00:00:01,-1.00,
52.24044872,6.861301968,20:09:40,52.24042,6.861432,20:09:41,,-1.157407407,-5.01E-07,2.27E-06,5.46E-13,1.48E-06,9.41240508,-00:00:01,-00:00:01,-1.00,
52.24043473,6.861346895,20:09:41,52.240411,6.861479,20:09:42,,-1.157407407,-4.14E-07,2.31E-06,5.41E-13,1.47E-06,9.373987047,-00:00:01,-00:00:01,-1.00,
52.24042282,6.861397773,20:09:42,52.240403,6.861527,20:09:43,,-1.157407407,-3.46E-07,2.26E-06,5.07E-13,1.42E-06,9.071007253,-00:00:01,-00:00:01,-1.00,
52.24041109,6.861451333,20:09:43,52.240392,6.861575,20:09:44,,-1.157407407,-3.33E-07,2.16E-06,4.64E-13,1.36E-06,8.683910298,-00:00:01,-00:00:01,-1.00,
52.2403955,6.861507408,20:09:44,52.240382,6.861625,20:09:45,,-1.157407407,-2.36E-07,2.05E-06,4.09E-13,1.28E-06,8.146330529,-00:00:01,-00:00:01,-1.00,
52.240382,6.861559628,20:09:45,52.240372,6.861675,20:09:46,,-1.157407407,-1.75E-07,2.01E-06,3.88E-13,1.25E-06,7.934110168,-00:00:01,-00:00:01,-1.00,
52.24036692,6.861613188,20:09:46,52.24036,6.861725,20:09:47,,-1.157407407,-1.21E-07,1.95E-06,3.61E-13,1.20E-06,7.652063797,-00:00:01,-00:00:01,-1.00,
52.24035317,6.861661216,20:09:47,52.240347,6.861776,20:09:48,,-1.157407407,-1.08E-07,2.00E-06,3.79E-13,1.23E-06,7.845718245,-00:00:01,-00:00:01,-1.00,
52.24034093,6.861710753,20:09:48,52.240332,6.861827,20:09:49,,-1.157407407,-1.56E-07,2.03E-06,3.92E-13,1.25E-06,7.977356582,-00:00:01,-00:00:01,-1.00,
52.24032484,6.861767666,20:09:49,52.240318,6.861876,20:09:50,,-1.157407407,-1.19E-07,1.89E-06,3.39E-13,1.16E-06,7.415573423,-00:00:01,-00:00:01,-1.00,
52.24031202,6.861816952,20:09:50,52.240302,6.861924,20:09:51,,-1.157407407,-1.75E-07,1.87E-06,3.35E-13,1.16E-06,7.373523417,-00:00:01,-00:00:01,-1.00,
52.24029559,6.861872608,20:09:51,52.240289,6.861968,20:09:52,,-1.157407407,-1.15E-07,1.66E-06,2.63E-13,1.03E-06,6.536453269,-00:00:01,-00:00:01,-1.00,
52.24028402,6.86191678,20:09:52,52.240274,6.862014,20:09:53,,-1.157407407,-1.75E-07,1.70E-06,2.78E-13,1.05E-06,6.712824487,-00:00:01,-00:00:01,-1.00,
52.24025778,6.861989703,20:09:53,52.240258,6.86206,20:09:54,,-1.157407407,3.76E-09,1.23E-06,1.41E-13,7.51E-07,4.786608976,-00:00:01,-00:00:01,-1.00,
52.24024815,6.86203639,20:09:54,52.240241,6.862106,20:09:55,,-1.157407407,-1.25E-07,1.21E-06,1.42E-13,7.54E-07,4.805894154,-00:00:01,-00:00:01,-1.00,
52.24021981,6.862106379,20:09:55,52.240223,6.862154,20:09:56,,-1.157407407,5.56E-08,8.31E-07,6.55E-14,5.12E-07,3.261814593,-00:00:01,-00:00:01,-1.00,
52.24019459,6.862167232,20:09:56,52.240206,6.862198,20:09:57,,-1.157407407,1.99E-07,5.37E-07,3.70E-14,3.84E-07,2.449526964,-00:00:01,-00:00:01,-1.00,
52.24018034,6.862218278,20:09:57,52.240189,6.862244,20:09:58,,-1.157407407,1.51E-07,4.49E-07,2.46E-14,3.14E-07,1.998934257,-00:00:01,-00:00:01,-1.00,
52.24016793,6.862263875,20:09:58,52.240176,6.862291,20:09:59,,-1.157407407,1.41E-07,4.73E-07,2.60E-14,3.22E-07,2.053364422,-00:00:01,-00:00:01,-1.00,
52.24015695,6.862309221,20:09:59,52.240164,6.862335,20:10:00,,-1.157407407,1.23E-07,4.50E-07,2.28E-14,3.02E-07,1.922373602,-00:00:01,-00:00:01,-1.00,
52.24014563,6.862352807,20:10:00,52.240151,6.862381,20:10:01,,-1.157407407,9.36E-08,4.92E-07,2.49E-14,3.16E-07,2.010235187,-00:00:01,-00:00:01,-1.00,
52.24013398,6.862398153,20:10:01,52.240139,6.862425,20:10:02,,-1.157407407,8.75E-08,4.69E-07,2.25E-14,3.00E-07,1.911212065,-00:00:01,-00:00:01,-1.00,
52.240123,6.862444924,20:10:02,52.240127,6.862472,20:10:03,,-1.157407407,6.97E-08,4.73E-07,2.22E-14,2.98E-07,1.896405204,-00:00:01,-00:00:01,-1.00,
52.24011244,6.862491528,20:10:03,52.240116,6.862521,20:10:04,,-1.157407407,6.21E-08,5.14E-07,2.58E-14,3.21E-07,2.045411571,-00:00:01,-00:00:01,-1.00,
52.24010297,6.86253855,20:10:04,52.240106,6.862567,20:10:05,,-1.157407407,5.29E-08,4.97E-07,2.38E-14,3.09E-07,1.96623777,-00:00:01,-00:00:01,-1.00,
52.24009249,6.862583896,20:10:05,52.240095,6.862615,20:10:06,,-1.157407407,4.37E-08,5.43E-07,2.81E-14,3.35E-07,2.136140705,-00:00:01,-00:00:01,-1.00,
52.24008109,6.862631002,20:10:06,52.240082,6.862663,20:10:07,,-1.157407407,1.58E-08,5.58E-07,2.93E-14,3.42E-07,2.181062192,-00:00:01,-00:00:01,-1.00,
52.24006944,6.862677438,20:10:07,52.240069,6.862713,20:10:08,,-1.157407407,-7.74E-09,6.21E-07,3.61E-14,3.80E-07,2.421930473,-00:00:01,-00:00:01,-1.00,
52.24005695,6.862724796,20:10:08,52.240056,6.862762,20:10:09,,-1.157407407,-1.67E-08,6.49E-07,3.96E-14,3.98E-07,2.535472723,-00:00:01,-00:00:01,-1.00,
52.24004472,6.862772657,20:10:09,52.240046,6.862809,20:10:10,,-1.157407407,2.24E-08,6.34E-07,3.78E-14,3.89E-07,2.478758789,-00:00:01,-00:00:01,-1.00,
52.2400334,6.862819176,20:10:10,52.240038,6.862858,20:10:11,,-1.157407407,8.03E-08,6.78E-07,4.47E-14,4.23E-07,2.692548658,-00:00:01,-00:00:01,-1.00,
52.24002024,6.862869468,20:10:11,52.240029,6.86291,20:10:12,,-1.157407407,1.53E-07,7.07E-07,5.28E-14,4.59E-07,2.926673428,-00:00:01,-00:00:01,-1.00,
52.24000767,6.862920597,20:10:12,52.240019,6.862962,20:10:13,,-1.157407407,1.98E-07,7.23E-07,5.87E-14,4.85E-07,3.087903849,-00:00:01,-00:00:01,-1.00,
52.23999551,6.86297047,20:10:13,52.240008,6.863015,20:10:14,,-1.157407407,2.18E-07,7.77E-07,6.85E-14,5.23E-07,3.334820047,-00:00:01,-00:00:01,-1.00,
52.23998386,6.863019504,20:10:14,52.239997,6.863065,20:10:15,,-1.157407407,2.29E-07,7.94E-07,7.22E-14,5.38E-07,3.424960852,-00:00:01,-00:00:01,-1.00,
52.23997381,6.863067867,20:10:15,52.239985,6.863114,20:10:16,,-1.157407407,1.95E-07,8.05E-07,7.03E-14,5.30E-07,3.378847984,-00:00:01,-00:00:01,-1.00,
52.23996215,6.863119416,20:10:16,52.239972,6.863165,20:10:17,,-1.157407407,1.72E-07,7.96E-07,6.67E-14,5.17E-07,3.291250559,-00:00:01,-00:00:01,-1.00,
52.23995226,6.863172138,20:10:17,52.239961,6.863219,20:10:18,,-1.157407407,1.52E-07,8.18E-07,6.85E-14,5.24E-07,3.335441445,-00:00:01,-00:00:01,-1.00,
52.23994598,6.863225279,20:10:18,52.239956,6.863272,20:10:19,,-1.157407407,1.75E-07,8.15E-07,7.00E-14,5.29E-07,3.370791542,-00:00:01,-00:00:01,-1.00,
52.23994195,6.863278169,20:10:19,52.239953,6.863324,20:10:20,,-1.157407407,1.93E-07,8.00E-07,6.93E-14,5.26E-07,3.353651054,-00:00:01,-00:00:01,-1.00,
52.23994036,6.863332065,20:10:20,52.239953,6.863376,20:10:21,,-1.157407407,2.21E-07,7.67E-07,6.73E-14,5.19E-07,3.305205095,-00:00:01,-00:00:01,-1.00,
52.23993978,6.863383194,20:10:21,52.239957,6.863431,20:10:22,,-1.157407407,3.01E-07,8.34E-07,8.79E-14,5.93E-07,3.776796311,-00:00:01,-00:00:01,-1.00,
52.23994489,6.863435917,20:10:22,52.239959,6.863483,20:10:23,,-1.157407407,2.46E-07,8.22E-07,7.85E-14,5.60E-07,3.56936276,-00:00:01,-00:00:01,-1.00,
52.23995034,6.863487465,20:10:23,52.239961,6.863534,20:10:24,,-1.157407407,1.86E-07,8.12E-07,7.05E-14,5.31E-07,3.383177798,-00:00:01,-00:00:01,-1.00,
52.23995746,6.863535577,20:10:24,52.239962,6.863585,20:10:25,,-1.157407407,7.92E-08,8.63E-07,7.13E-14,5.34E-07,3.402860873,-00:00:01,-00:00:01,-1.00,
52.23996081,6.863581343,20:10:25,52.23996,6.863637,20:10:26,,-1.157407407,-1.42E-08,9.71E-07,8.85E-14,5.95E-07,3.790839153,-00:00:01,-00:00:01,-1.00,
52.23996215,6.863622498,20:10:26,52.239957,6.863688,20:10:27,,-1.157407407,-9.00E-08,1.14E-06,1.25E-13,7.06E-07,4.496786894,-00:00:01,-00:00:01,-1.00,
52.23996266,6.86366206,20:10:27,52.239951,6.863735,20:10:28,,-1.157407407,-2.03E-07,1.27E-06,1.62E-13,8.06E-07,5.132909076,-00:00:01,-00:00:01,-1.00,
52.23996257,6.863697013,20:10:28,52.239944,6.863779,20:10:29,,-1.157407407,-3.24E-07,1.43E-06,2.18E-13,9.34E-07,5.952376222,-00:00:01,-00:00:01,-1.00,
52.23995989,6.863728696,20:10:29,52.239935,6.863823,20:10:30,,-1.157407407,-4.34E-07,1.65E-06,3.01E-13,1.10E-06,6.992348297,-00:00:01,-00:00:01,-1.00,
52.23995252,6.863761721,20:10:30,52.239922,6.863861,20:10:31,,-1.157407407,-5.33E-07,1.73E-06,3.52E-13,1.19E-06,7.563809274,-00:00:01,-00:00:01,-1.00,
52.23993936,6.863798182,20:10:31,52.239907,6.863897,20:10:32,,-1.157407407,-5.65E-07,1.72E-06,3.59E-13,1.20E-06,7.630089045,-00:00:01,-00:00:01,-1.00,
52.2399267,6.863834895,20:10:32,52.239893,6.863932,20:10:33,,-1.157407407,-5.88E-07,1.69E-06,3.56E-13,1.19E-06,7.599975601,-00:00:01,-00:00:01,-1.00,
52.23991237,6.863872614,20:10:33,52.23988,6.863966,20:10:34,,-1.157407407,-5.65E-07,1.63E-06,3.29E-13,1.15E-06,7.306609474,-00:00:01,-00:00:01,-1.00,
52.23989611,6.863909494,20:10:34,52.239868,6.863999,20:10:35,,-1.157407407,-4.91E-07,1.56E-06,2.89E-13,1.08E-06,6.849111157,-00:00:01,-00:00:01,-1.00,
52.23988068,6.863947883,20:10:35,52.239855,6.864033,20:10:36,,-1.157407407,-4.48E-07,1.49E-06,2.57E-13,1.01E-06,6.461083854,-00:00:01,-00:00:01,-1.00,
52.23986819,6.863988619,20:10:36,52.239841,6.864069,20:10:37,,-1.157407407,-4.75E-07,1.40E-06,2.41E-13,9.81E-07,6.25295535,-00:00:01,-00:00:01,-1.00,
52.23985554,6.864026841,20:10:37,52.239826,6.864106,20:10:38,,-1.157407407,-5.16E-07,1.38E-06,2.45E-13,9.91E-07,6.31186648,-00:00:01,-00:00:01,-1.00,
52.23984363,6.864059279,20:10:38,52.239813,6.864141,20:10:39,,-1.157407407,-5.35E-07,1.43E-06,2.62E-13,1.02E-06,6.524368286,-00:00:01,-00:00:01,-1.00,
52.23983056,6.864090627,20:10:39,52.239801,6.864179,20:10:40,,-1.157407407,-5.16E-07,1.54E-06,2.90E-13,1.08E-06,6.856560793,-00:00:01,-00:00:01,-1.00,
52.2398179,6.864124993,20:10:40,52.239788,6.864215,20:10:41,,-1.157407407,-5.22E-07,1.57E-06,2.99E-13,1.09E-06,6.972546791,-00:00:01,-00:00:01,-1.00,
52.23980424,6.864163298,20:10:41,52.239772,6.864255,20:10:42,,-1.157407407,-5.63E-07,1.60E-06,3.19E-13,1.13E-06,7.200013273,-00:00:01,-00:00:01,-1.00,
52.23979007,6.864201268,20:10:42,52.239756,6.864297,20:10:43,,-1.157407407,-5.95E-07,1.67E-06,3.50E-13,1.18E-06,7.539666957,-00:00:01,-00:00:01,-1.00,
52.23977532,6.864240915,20:10:43,52.239741,6.864337,20:10:44,,-1.157407407,-5.99E-07,1.68E-06,3.53E-13,1.19E-06,7.574343434,-00:00:01,-00:00:01,-1.00,
52.23976023,6.864281064,20:10:44,52.239726,6.86438,20:10:45,,-1.157407407,-5.98E-07,1.73E-06,3.69E-13,1.21E-06,7.737841282,-00:00:01,-00:00:01,-1.00,
52.23974473,6.864320794,20:10:45,52.239709,6.864418,20:10:46,,-1.157407407,-6.24E-07,1.70E-06,3.67E-13,1.21E-06,7.719630731,-00:00:01,-00:00:01,-1.00,
52.23972872,6.864359938,20:10:46,52.239695,6.864458,20:10:47,,-1.157407407,-5.89E-07,1.71E-06,3.61E-13,1.20E-06,7.657853911,-00:00:01,-00:00:01,-1.00,
52.23971757,6.864390448,20:10:47,52.239679,6.864499,20:10:48,,-1.157407407,-6.73E-07,1.89E-06,4.50E-13,1.34E-06,8.545666292,-00:00:01,-00:00:01,-1.00,
52.23970382,6.864423724,20:10:48,52.239666,6.864542,20:10:49,,-1.157407407,-6.60E-07,2.06E-06,5.08E-13,1.43E-06,9.08569102,-00:00:01,-00:00:01,-1.00,
52.23969041,6.864455743,20:10:49,52.23965,6.864583,20:10:50,,-1.157407407,-7.05E-07,2.22E-06,5.87E-13,1.53E-06,9.761064498,-00:00:01,-00:00:01,-1.00,
52.23967692,6.864488851,20:10:50,52.239635,6.864622,20:10:51,,-1.157407407,-7.32E-07,2.32E-06,6.40E-13,1.60E-06,10.19429926,-00:00:01,-00:00:01,-1.00,
52.23966334,6.864529671,20:10:51,52.239618,6.864665,20:10:52,,-1.157407407,-7.91E-07,2.36E-06,6.80E-13,1.65E-06,10.50375283,-00:00:01,-00:00:01,-1.00,
52.23965529,6.864568144,20:10:52,52.239606,6.86471,20:10:53,,-1.157407407,-8.60E-07,2.48E-06,7.60E-13,1.74E-06,11.10598377,-00:00:01,-00:00:01,-1.00,
52.23964255,6.864632014,20:10:53,52.239602,6.86476,20:10:54,,-1.157407407,-7.08E-07,2.23E-06,5.93E-13,1.54E-06,9.812249413,-00:00:01,-00:00:01,-1.00,
52.23964239,6.864678115,20:10:54,52.239603,6.864811,20:10:55,,-1.157407407,-6.87E-07,2.32E-06,6.22E-13,1.58E-06,10.05247274,-00:00:01,-00:00:01,-1.00,
52.23964121,6.864728406,20:10:55,52.239611,6.864859,20:10:56,,-1.157407407,-5.27E-07,2.28E-06,5.57E-13,1.49E-06,9.505735592,-00:00:01,-00:00:01,-1.00,
52.23964364,6.864770316,20:10:56,52.239621,6.864904,20:10:57,,-1.157407407,-3.95E-07,2.33E-06,5.49E-13,1.48E-06,9.444532789,-00:00:01,-00:00:01,-1.00,
52.23965261,6.864815662,20:10:57,52.239632,6.864955,20:10:58,,-1.157407407,-3.60E-07,2.43E-06,5.87E-13,1.53E-06,9.760623871,-00:00:01,-00:00:01,-1.00,
52.23966485,6.864858158,20:10:58,52.239642,6.865006,20:10:59,,-1.157407407,-3.99E-07,2.58E-06,6.64E-13,1.63E-06,10.38242656,-00:00:01,-00:00:01,-1.00,
52.239676,6.864901073,20:10:59,52.239651,6.865056,20:11:00,,-1.157407407,-4.36E-07,2.70E-06,7.33E-13,1.71E-06,10.90919806,-00:00:01,-00:00:01,-1.00,
52.23968664,6.864949437,20:11:00,52.239658,6.865106,20:11:01,,-1.157407407,-5.00E-07,2.73E-06,7.62E-13,1.75E-06,11.12615241,-00:00:01,-00:00:01,-1.00,
52.2396946,6.864993023,20:11:01,52.239666,6.865154,20:11:02,,-1.157407407,-4.99E-07,2.81E-06,8.02E-13,1.79E-06,11.41330686,-00:00:01,-00:00:01,-1.00,
52.23970089,6.865041805,20:11:02,52.239672,6.865201,20:11:03,,-1.157407407,-5.04E-07,2.78E-06,7.87E-13,1.77E-06,11.3057889,-00:00:01,-00:00:01,-1.00,
52.23969846,6.865115901,20:11:03,52.23968,6.865251,20:11:04,,-1.157407407,-3.22E-07,2.36E-06,5.47E-13,1.48E-06,9.425271933,-00:00:01,-00:00:01,-1.00,
52.23970525,6.865177006,20:11:04,52.239689,6.865303,20:11:05,,-1.157407407,-2.84E-07,2.20E-06,4.73E-13,1.38E-06,8.767335124,-00:00:01,-00:00:01,-1.00,
52.23971321,6.8652335,20:11:05,52.239699,6.865357,20:11:06,,-1.157407407,-2.48E-07,2.16E-06,4.51E-13,1.34E-06,8.556508769,-00:00:01,-00:00:01,-1.00,
52.2397221,6.865289072,20:11:06,52.23971,6.865412,20:11:07,,-1.157407407,-2.11E-07,2.15E-06,4.43E-13,1.33E-06,8.477746149,-00:00:01,-00:00:01,-1.00,
52.2397304,6.865344979,20:11:07,52.239717,6.865465,20:11:08,,-1.157407407,-2.34E-07,2.09E-06,4.25E-13,1.30E-06,8.307014589,-00:00:01,-00:00:01,-1.00,
52.2397376,6.865395857,20:11:08,52.239731,6.865516,20:11:09,,-1.157407407,-1.15E-07,2.10E-06,4.16E-13,1.29E-06,8.213570773,-00:00:01,-00:00:01,-1.00,
52.23975487,6.865444556,20:11:09,52.239741,6.865568,20:11:10,,-1.157407407,-2.42E-07,2.15E-06,4.50E-13,1.34E-06,8.545788018,-00:00:01,-00:00:01,-1.00,
52.23976535,6.865491914,20:11:10,52.239749,6.865619,20:11:11,,-1.157407407,-2.85E-07,2.22E-06,4.82E-13,1.39E-06,8.842328949,-00:00:01,-00:00:01,-1.00,
52.23977247,6.865540948,20:11:11,52.239756,6.86567,20:11:12,,-1.157407407,-2.88E-07,2.25E-06,4.96E-13,1.41E-06,8.976186108,-00:00:01,-00:00:01,-1.00,
52.23978278,6.865585372,20:11:12,52.239764,6.865719,20:11:13,,-1.157407407,-3.28E-07,2.33E-06,5.37E-13,1.47E-06,9.335506124,-00:00:01,-00:00:01,-1.00,
52.23978949,6.865627868,20:11:13,52.239769,6.865771,20:11:14,,-1.157407407,-3.58E-07,2.50E-06,6.17E-13,1.57E-06,10.00873137,-00:00:01,-00:00:01,-1.00,
52.23979871,6.86566852,20:11:14,52.239771,6.865822,20:11:15,,-1.157407407,-4.84E-07,2.68E-06,7.31E-13,1.71E-06,10.89529901,-00:00:01,-00:00:01,-1.00,
52.23980717,6.865709843,20:11:15,52.239772,6.865876,20:11:16,,-1.157407407,-6.14E-07,2.90E-06,8.83E-13,1.88E-06,11.97076376,-00:00:01,-00:00:01,-1.00,
52.23981757,6.865753429,20:11:16,52.239773,6.865932,20:11:17,,-1.157407407,-7.78E-07,3.12E-06,1.06E-12,2.06E-06,13.13019619,-00:00:01,-00:00:01,-1.00,
52.23980332,6.865833225,20:11:17,52.239774,6.86599,20:11:18,,-1.157407407,-5.12E-07,2.74E-06,7.67E-13,1.75E-06,11.16169142,-00:00:01,-00:00:01,-1.00,
52.23979611,6.865908997,20:11:18,52.239775,6.866048,20:11:19,,-1.157407407,-3.68E-07,2.43E-06,5.86E-13,1.53E-06,9.75157863,-00:00:01,-00:00:01,-1.00,
52.23979343,6.865961719,20:11:19,52.239775,6.866105,20:11:20,,-1.157407407,-3.22E-07,2.50E-06,6.12E-13,1.56E-06,9.968994124,-00:00:01,-00:00:01,-1.00,
52.23980214,6.866011005,20:11:20,52.239777,6.866161,20:11:21,,-1.157407407,-4.39E-07,2.62E-06,6.91E-13,1.66E-06,10.58912074,-00:00:01,-00:00:01,-1.00,
52.2398008,6.866074037,20:11:21,52.239783,6.866217,20:11:22,,-1.157407407,-3.11E-07,2.50E-06,6.08E-13,1.56E-06,9.933777844,-00:00:01,-00:00:01,-1.00,
52.23980097,6.866120808,20:11:22,52.239789,6.866271,20:11:23,,-1.157407407,-2.09E-07,2.62E-06,6.55E-13,1.62E-06,10.31301756,-00:00:01,-00:00:01,-1.00,
